n_loop,frame_id,all_delay,proc_delay,obj_n,bandwidth,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_detection_trans_data_size,face_detection_cpu_util_limit,face_detection_cpu_util_use,face_detection_mem_util_limit,face_detection_mem_util_use,gender_classification_role,gender_classification_ip,gender_classification_proc_delay,gender_classification_trans_ip,gender_classification_trans_delay,gender_classification_trans_data_size,gender_classification_cpu_util_limit,gender_classification_cpu_util_use,gender_classification_mem_util_limit,gender_classification_mem_util_use
150,3750,0.04539764844454251,0.0361627065218412,1,101149.97643059838,1080p,1,JPEG,cloud,114.212.81.11,0.0358729362487793,114.212.81.11,0.006457154567425065,751658,1.0,0.022104166666666664,1.0,0.00032122233293910063,cloud,114.212.81.11,0.00028977027306189906,114.212.81.11,0.0027777873552762545,73680,1.0,0.7626666666666667,1.0,0.00023803176887811277
151,3775,0.04331179765554575,0.034281519743112415,1,101149.97643059838,1080p,1,JPEG,cloud,114.212.81.11,0.034009539164029635,114.212.81.11,0.006214884611276478,725695,1.0,0.022375000000000003,1.0,0.00032122233293910063,cloud,114.212.81.11,0.00027198057908278244,114.212.81.11,0.002815393301156851,76124,1.0,0.8173958333333333,1.0,0.00023803176887811277
152,3800,0.04374215236076942,0.03525399244748629,1,96176.8041398031,1080p,1,JPEG,cloud,114.212.81.11,0.0349806913962731,114.212.81.11,0.00572023024925819,740860,1.0,0.0224375,1.0,0.00032122233293910063,cloud,114.212.81.11,0.0002733010512131911,114.212.81.11,0.0027679296640249398,61954,1.0,0.7816041666666665,1.0,0.00023803176887811277
153,3825,0.04647069710951585,0.03749856582054725,1,108692.11353272229,1080p,1,JPEG,cloud,114.212.81.11,0.037215232849121094,114.212.81.11,0.006332672559298001,729629,1.0,0.021750000000000002,1.0,0.00032122233293910063,cloud,114.212.81.11,0.00028333297142615687,114.212.81.11,0.002639458729670598,75523,1.0,0.7757916666666667,1.0,0.00023803176887811277
154,3850,0.05037404023683988,0.04107685272510235,1,108692.11353272229,1080p,1,JPEG,cloud,114.212.81.11,0.040805706611046426,114.212.81.11,0.006608495345482461,744832,1.0,0.022375000000000003,1.0,0.00032122233293910063,cloud,114.212.81.11,0.00027114611405592697,114.212.81.11,0.002688692166255071,70783,1.0,0.7579791666666668,1.0,0.00023803176887811277
155,3875,0.043491473564734824,0.03409894613119272,1,96300.16420057861,1080p,1,JPEG,cloud,114.212.81.11,0.03384170165428749,114.212.81.11,0.00617441764244666,753988,1.0,0.022729166666666665,1.0,0.00032122233293910063,cloud,114.212.81.11,0.0002572444769052359,114.212.81.11,0.0032181097910954403,73820,1.0,0.8025625000000001,1.0,0.00023803176887811277
156,3900,0.048221964102524974,0.0390472228710468,1,106626.29839433642,1080p,1,JPEG,cloud,114.212.81.11,0.0387573058788593,114.212.81.11,0.006248914278470553,761964,1.0,0.022520833333333334,1.0,0.00032122233293910063,cloud,114.212.81.11,0.0002899169921875,114.212.81.11,0.0029258269530076245,82296,1.0,0.7080208333333333,1.0,0.00023803176887811277
157,3925,0.043047382281376764,0.03442273690150334,1,108242.25496593164,1080p,1,JPEG,cloud,114.212.81.11,0.03402573328751784,114.212.81.11,0.006105157045217663,736644,1.0,0.02283333333333333,1.0,0.00032122233293910063,cloud,114.212.81.11,0.0003970036139855018,114.212.81.11,0.0025194883346557617,62422,1.0,0.7187291666666668,1.0,0.00023803176887811277
158,3950,0.046588237469012916,0.03789566113398625,1,108242.25496593164,1080p,1,JPEG,cloud,114.212.81.11,0.037115078706007734,114.212.81.11,0.005802081181452826,721278,1.0,0.022458333333333334,1.0,0.00032122233293910063,cloud,114.212.81.11,0.0007805824279785156,114.212.81.11,0.002890495153573843,75899,1.0,0.6737708333333333,1.0,0.00023803176887811277
159,3975,0.04448244204887977,0.035181449009821966,1,107137.11474109668,1080p,1,JPEG,cloud,114.212.81.11,0.03488914783184345,114.212.81.11,0.006200946294344388,742728,1.0,0.022729166666666665,1.0,0.00032122233293910063,cloud,114.212.81.11,0.0002923011779785156,114.212.81.11,0.0031000467447134163,75517,1.0,0.7888541666666667,1.0,0.00023803176887811277
160,4000,0.04596798236553486,0.035939069894643925,1,95209.8948629115,1080p,1,JPEG,cloud,114.212.81.11,0.03566443003140963,114.212.81.11,0.007237516916715182,754735,1.0,0.022458333333333334,1.0,0.00032122233293910063,cloud,114.212.81.11,0.0002746398632342999,114.212.81.11,0.002791395554175744,74694,1.0,0.7792083333333334,1.0,0.00023803176887811277
161,4025,0.043623731686518744,0.03474372166853684,1,95209.8948629115,1080p,1,JPEG,cloud,114.212.81.11,0.03446538631732647,114.212.81.11,0.005948350979731634,737490,1.0,0.022541666666666668,1.0,0.00032122233293910063,cloud,114.212.81.11,0.0002783353512103741,114.212.81.11,0.0029316590382502633,61009,1.0,0.7661041666666667,1.0,0.00023803176887811277
162,4050,0.04539950994344858,0.03625061878791222,1,108687.90964770044,1080p,1,JPEG,cloud,114.212.81.11,0.0359194095318134,114.212.81.11,0.005814423927894011,732874,1.0,0.0223125,1.0,0.00032122233293910063,cloud,114.212.81.11,0.0003312092560988206,114.212.81.11,0.0033344672276423527,62114,1.0,0.7418125,1.0,0.00023803176887811277
163,4075,0.04385238427382249,0.03523721144749568,1,91216.59069486694,1080p,1,JPEG,cloud,114.212.81.11,0.034926918836740345,114.212.81.11,0.005863354756281927,720996,1.0,0.022479166666666665,1.0,0.00032122233293910063,cloud,114.212.81.11,0.00031029261075533356,114.212.81.11,0.002751818070044884,75493,1.0,0.7616875,1.0,0.00023803176887811277
164,4100,0.04401697562291072,0.035538352452791654,1,92814.25775018262,1080p,1,JPEG,cloud,114.212.81.11,0.03518836314861591,114.212.81.11,0.005771288504967324,739335,1.0,0.022541666666666668,1.0,0.00032122233293910063,cloud,114.212.81.11,0.0003499893041757437,114.212.81.11,0.0027073346651517428,76338,1.0,0.7729374999999999,1.0,0.00023803176887811277
165,4125,0.04237658243912917,0.03342446914085975,1,92814.25775018262,1080p,1,JPEG,cloud,114.212.81.11,0.033163721744830794,114.212.81.11,0.006118526825538047,747136,1.0,0.022708333333333334,1.0,0.00032122233293910063,cloud,114.212.81.11,0.00026074739602895884,114.212.81.11,0.0028335864727313705,70148,1.0,0.6987916666666667,1.0,0.00023803176887811277
166,4150,0.04554346891549917,0.0369420418372521,1,104330.36883590356,1080p,1,JPEG,cloud,114.212.81.11,0.03661570182213417,114.212.81.11,0.0058654363338763865,749424,1.0,0.0223125,1.0,0.00032122233293910063,cloud,114.212.81.11,0.0003263400151179387,114.212.81.11,0.0027359907443706808,72894,1.0,0.7027916666666667,1.0,0.00023803176887811277
167,4175,0.047747245201697715,0.03836578589219313,1,107064.04409546839,1080p,1,JPEG,cloud,114.212.81.11,0.038036071337186374,114.212.81.11,0.00679934024810791,723638,1.0,0.022125000000000002,1.0,0.00032122233293910063,cloud,114.212.81.11,0.0003297145550067608,114.212.81.11,0.0025821190613966724,61823,1.0,0.7684791666666667,1.0,0.00023803176887811277
168,4200,0.043844057963444635,0.034958527638362005,1,107064.04409546839,1080p,1,JPEG,cloud,114.212.81.11,0.034671434989342324,114.212.81.11,0.005996318963857793,693140,1.0,0.022416666666666665,1.0,0.00032122233293910063,cloud,114.212.81.11,0.0002870926490196815,114.212.81.11,0.002889211361224835,74840,1.0,0.6884583333333333,1.0,0.00023803176887811277
169,4225,0.04319147880260761,0.03437634614797739,1,102068.81251925745,1080p,1,JPEG,cloud,114.212.81.11,0.03409263720879188,114.212.81.11,0.006010807477510892,734208,1.0,0.0225625,1.0,0.00032122233293910063,cloud,114.212.81.11,0.00028370893918550934,114.212.81.11,0.002804325177119328,75506,1.0,0.7212916666666667,1.0,0.00023803176887811277
170,4250,0.04380604853996864,0.034978618988623984,1,107157.31145999048,1080p,1,JPEG,cloud,114.212.81.11,0.034667024245628945,114.212.81.11,0.006071686744689941,745690,1.0,0.022645833333333334,1.0,0.00032122233293910063,cloud,114.212.81.11,0.00031159474299504206,114.212.81.11,0.0027557428066547103,70336,1.0,0.7354791666666668,1.0,0.00023803176887811277
171,4275,0.044808809573833756,0.03569784531226525,1,101070.00901946277,1080p,1,JPEG,cloud,114.212.81.11,0.035412256534282975,114.212.81.11,0.0063211642778836785,751658,1.0,0.022624999999999996,1.0,0.00032122233293910063,cloud,114.212.81.11,0.0002855887779822716,114.212.81.11,0.002789799983684833,73670,1.0,0.746625,1.0,0.00023803176887811277
172,4300,0.044860243797302246,0.035904022363516,1,101070.00901946277,1080p,1,JPEG,cloud,114.212.81.11,0.03564123923961933,114.212.81.11,0.006032879535968483,725695,1.0,0.022479166666666665,1.0,0.00032122233293910063,cloud,114.212.81.11,0.00026278312389667216,114.212.81.11,0.002923341897817759,76126,1.0,0.7842083333333333,1.0,0.00023803176887811277
173,4325,0.046860419786893405,0.038528653291555554,1,103902.6736579762,1080p,1,JPEG,cloud,114.212.81.11,0.03812235135298509,114.212.81.11,0.0056404242148766146,740870,1.0,0.02185416666666667,1.0,0.00032122233293910063,cloud,114.212.81.11,0.00040630193857046275,114.212.81.11,0.002691342280461238,61964,1.0,0.6810208333333333,1.0,0.00023803176887811277
174,4350,0.04391786685356727,0.03498609249408429,1,92309.87647270349,1080p,1,JPEG,cloud,114.212.81.11,0.03455640719487117,114.212.81.11,0.006027340888977051,729629,1.0,0.022729166666666665,1.0,0.00032122233293910063,cloud,114.212.81.11,0.000429685299213116,114.212.81.11,0.0029044334705059342,75523,1.0,0.6846041666666666,1.0,0.00023803176887811277
175,4375,0.04632112613091102,0.03689787021050086,1,96340.88646323852,1080p,1,JPEG,cloud,114.212.81.11,0.03660260714017428,114.212.81.11,0.006626936105581432,744833,1.0,0.022333333333333334,1.0,0.00032122233293910063,cloud,114.212.81.11,0.00029526307032658503,114.212.81.11,0.002796319814828726,70784,1.0,0.7493958333333333,1.0,0.00023803176887811277
176,4400,0.04623769796811617,0.03678027483133169,1,96340.88646323852,1080p,1,JPEG,cloud,114.212.81.11,0.03648522266974816,114.212.81.11,0.0061973425058218165,753988,1.0,0.022395833333333334,1.0,0.00032122233293910063,cloud,114.212.81.11,0.00029505216158353363,114.212.81.11,0.003260080630962665,73821,1.0,0.7787083333333333,1.0,0.00023803176887811277
177,4425,0.045153819597684414,0.03599835359133207,1,94111.89886659985,1080p,1,JPEG,cloud,114.212.81.11,0.03570389747619629,114.212.81.11,0.0063270147030170115,761953,1.0,0.0224375,1.0,0.00032122233293910063,cloud,114.212.81.11,0.0002944561151357797,114.212.81.11,0.0028284513033353365,82288,1.0,0.7242708333333333,1.0,0.00023803176887811277
178,4450,0.046496336276714616,0.03703428231752836,1,106897.52591712939,1080p,1,JPEG,cloud,114.212.81.11,0.03676463090456449,114.212.81.11,0.00648873585921067,736644,1.0,0.02266666666666667,1.0,0.00032122233293910063,cloud,114.212.81.11,0.0002696514129638672,114.212.81.11,0.002973318099975586,62414,1.0,0.7620625,1.0,0.00023803176887811277
179,4475,0.04465251702528734,0.035241191203777604,1,106897.52591712939,1080p,1,JPEG,cloud,114.212.81.11,0.03495521728809063,114.212.81.11,0.005928653937119707,721278,1.0,0.022229166666666664,1.0,0.00032122233293910063,cloud,114.212.81.11,0.0002859739156869742,114.212.81.11,0.003482671884390024,75899,1.0,0.6902291666666667,1.0,0.00023803176887811277
180,4500,0.04465690025916467,0.03615864423605112,1,74592.51018318445,1080p,1,JPEG,cloud,114.212.81.11,0.03573689093956581,114.212.81.11,0.005512521817133978,742717,1.0,0.0221875,1.0,0.00032122233293910063,cloud,114.212.81.11,0.00042175329648531403,114.212.81.11,0.002985734205979567,75506,1.0,0.6972291666666667,1.0,0.00023803176887811277
181,4525,0.04459543411548321,0.03546121487250695,1,101327.76734534436,1080p,1,JPEG,cloud,114.212.81.11,0.035138579515310436,114.212.81.11,0.006234664183396556,754735,1.0,0.022354166666666665,1.0,0.00032122233293910063,cloud,114.212.81.11,0.00032263535719651444,114.212.81.11,0.0028995550595797026,74685,1.0,0.7604375,1.0,0.00023803176887811277
182,4550,0.047668365331796504,0.038467893233666055,1,108232.02574201282,1080p,1,JPEG,cloud,114.212.81.11,0.03818960373218243,114.212.81.11,0.006249647874098561,737479,1.0,0.0224375,1.0,0.00032122233293910063,cloud,114.212.81.11,0.0002782895014836238,114.212.81.11,0.0029508242240318884,60997,1.0,0.7678124999999999,1.0,0.00023803176887811277
183,4575,0.04455802990840032,0.0362309034054096,1,108232.02574201282,1080p,1,JPEG,cloud,114.212.81.11,0.035950073829064004,114.212.81.11,0.005400428405174844,732885,1.0,0.022291666666666668,1.0,0.00032122233293910063,cloud,114.212.81.11,0.00028082957634559047,114.212.81.11,0.0029266980978158805,62124,1.0,0.7905625,1.0,0.00023803176887811277
184,4600,0.0449066712306096,0.03571789081280048,1,103677.19555265381,1080p,1,JPEG,cloud,114.212.81.11,0.03546340648944561,114.212.81.11,0.005651098031264089,720997,1.0,0.022583333333333334,1.0,0.00032122233293910063,cloud,114.212.81.11,0.0002544843233548678,114.212.81.11,0.0035376823865450346,75505,1.0,0.7137291666666666,1.0,0.00023803176887811277
185,4625,0.04318923216599685,0.034398243977473326,1,106533.36439685119,1080p,1,JPEG,cloud,114.212.81.11,0.0341033385350154,114.212.81.11,0.006018987068763151,739324,1.0,0.0225625,1.0,0.00032122233293910063,cloud,114.212.81.11,0.0002949054424579327,114.212.81.11,0.0027720011197603666,76318,1.0,0.7235625,1.0,0.00023803176887811277
186,4650,0.04461997288923997,0.034500874005831204,1,106533.36439685119,1080p,1,JPEG,cloud,114.212.81.11,0.0341878212415255,114.212.81.11,0.007265604459322415,747136,1.0,0.022729166666666665,1.0,0.00032122233293910063,cloud,114.212.81.11,0.0003130527643057016,114.212.81.11,0.002853494424086351,70138,1.0,0.732625,1.0,0.00023803176887811277
187,4675,0.04552129598764273,0.036034776614262506,1,96561.03236871948,1080p,1,JPEG,cloud,114.212.81.11,0.03574792238382193,114.212.81.11,0.0061737207266000585,749424,1.0,0.0221875,1.0,0.00032122233293910063,cloud,114.212.81.11,0.00028685423044057994,114.212.81.11,0.0033127986467801607,72894,1.0,0.7163749999999999,1.0,0.00023803176887811277
188,4700,0.04461460847121018,0.036644660509549655,1,78062.9174132522,1080p,1,JPEG,cloud,114.212.81.11,0.036310709439791165,114.212.81.11,0.0052475103965172396,723638,1.0,0.022500000000000003,1.0,0.00032122233293910063,cloud,114.212.81.11,0.00033395106975848857,114.212.81.11,0.002722437565143292,61812,1.0,0.71075,1.0,0.00023803176887811277
189,4725,0.04472602330721342,0.035745446498577416,1,95701.70796585253,1080p,1,JPEG,cloud,114.212.81.11,0.0354532186801617,114.212.81.11,0.006205888894888066,693140,1.0,0.022604166666666665,1.0,0.00032122233293910063,cloud,114.212.81.11,0.00029222781841571513,114.212.81.11,0.0027746879137479346,74829,1.0,0.761875,1.0,0.00023803176887811277
190,4750,0.05141242650838998,0.04252977554614727,1,95701.70796585253,1080p,1,JPEG,cloud,114.212.81.11,0.04215857615837684,114.212.81.11,0.006032952895531282,734218,1.0,0.022041666666666668,1.0,0.0003968763110835171,cloud,114.212.81.11,0.0003711993877704327,114.212.81.11,0.0028496980667114258,75516,1.0,0.7264791666666667,1.0,0.00023803176887811277
191,4775,0.04528210713313176,0.036651061131404,1,91755.0348731488,1080p,1,JPEG,cloud,114.212.81.11,0.036353560594412,114.212.81.11,0.005760770577650801,745690,1.0,0.022250000000000002,1.0,0.00032122233293910063,cloud,114.212.81.11,0.0002975005369919997,114.212.81.11,0.0028702754240769604,70337,1.0,0.7168749999999999,1.0,0.00023803176887811277
192,4800,0.043060825421259954,0.03456909839923565,1,105038.96602047668,1080p,1,JPEG,cloud,114.212.81.11,0.03425633907318115,114.212.81.11,0.0058928453005277215,751645,1.0,0.0226875,1.0,0.00032122233293910063,cloud,114.212.81.11,0.0003127593260544997,114.212.81.11,0.002598881721496582,73658,1.0,0.7330625,1.0,0.00023803176887811277
193,4825,0.04341992048116831,0.03424133704258846,1,105038.96602047668,1080p,1,JPEG,cloud,114.212.81.11,0.033919572830200195,114.212.81.11,0.00644373893737793,725694,1.0,0.02266666666666667,1.0,0.00032122233293910063,cloud,114.212.81.11,0.0003217642123882587,114.212.81.11,0.002734844501201923,76124,1.0,0.6893541666666666,1.0,0.00023803176887811277
194,4850,0.04341585819537823,0.034585540111248314,1,99129.8575039674,1080p,1,JPEG,cloud,114.212.81.11,0.03423441373384916,114.212.81.11,0.006022480817941517,740860,1.0,0.0229375,1.0,0.00032122233293910063,cloud,114.212.81.11,0.00035112637739915115,114.212.81.11,0.0028078372661884013,61953,1.0,0.6782083333333334,1.0,0.00023803176887811277
195,4875,0.043167004218468294,0.03453173087193415,1,91480.63784455725,1080p,1,JPEG,cloud,114.212.81.11,0.034241786369910605,114.212.81.11,0.005892432652986966,729629,1.0,0.022458333333333334,1.0,0.00032122233293910063,cloud,114.212.81.11,0.00028994450202355016,114.212.81.11,0.0027428406935471753,75522,1.0,0.7627083333333333,1.0,0.00023803176887811277
196,4900,0.046015922839824974,0.03600678077110877,1,102532.96024992212,1080p,1,JPEG,cloud,114.212.81.11,0.035694351563086875,114.212.81.11,0.007258204313424922,744833,1.0,0.022895833333333334,1.0,0.00032122233293910063,cloud,114.212.81.11,0.00031242920802189753,114.212.81.11,0.002750937755291279,70784,1.0,0.7583333333333333,1.0,0.00023803176887811277
197,4925,0.0445561775794396,0.03459527859321007,1,102532.96024992212,1080p,1,JPEG,cloud,114.212.81.11,0.03429249616769644,114.212.81.11,0.007031798362731934,753987,1.0,0.02266666666666667,1.0,0.00032122233293910063,cloud,114.212.81.11,0.00030278242551363434,114.212.81.11,0.002929100623497596,73820,1.0,0.7564583333333333,1.0,0.00023803176887811277
198,4950,0.043076313458956204,0.03418556543496939,1,105571.63005162707,1080p,1,JPEG,cloud,114.212.81.11,0.03389001809633695,114.212.81.11,0.00580302568582388,761953,1.0,0.0226875,1.0,0.00032122233293910063,cloud,114.212.81.11,0.0002955473386324369,114.212.81.11,0.003087722338162936,82288,1.0,0.7495416666666667,1.0,0.00023803176887811277
199,4975,0.044377959691561185,0.0353702948643611,1,106690.06866970642,1080p,1,JPEG,cloud,114.212.81.11,0.03501411584707407,114.212.81.11,0.00644586636469914,736645,1.0,0.022416666666666665,1.0,0.00032122233293910063,cloud,114.212.81.11,0.00035617901728703425,114.212.81.11,0.002561798462500939,62423,1.0,0.7789375000000001,1.0,0.00023803176887811277
200,5000,0.04764227683727558,0.0381243504010714,1,97306.60129081592,1080p,1,JPEG,cloud,114.212.81.11,0.037829114840580866,114.212.81.11,0.006737195528470553,721278,1.0,0.022229166666666664,1.0,0.00032122233293910063,cloud,114.212.81.11,0.00029523556049053487,114.212.81.11,0.002780730907733624,75898,1.0,0.7215208333333334,1.0,0.00023803176887811277
