n_loop,frame_id,total,up,d_role,d_ip,a_role,a_ip,encoder,fps,reso,obj_n,obj_size,obj_stable,all_delay,d_proc_delay,d_trans_delay,a_proc_delay,a_trans_delay,edge_mem_ratio
373,5337.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,20,480p,7.0,643.7335705493294,0.0,0.27866101264953613,0.02374088764190674,0.025565743446350098,0.19951772689819336,0.029836654663085938,79.7
374,5338.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,20,480p,7.0,638.5990269153596,0.0,0.26452815532684326,0.02141880989074707,0.028593778610229492,0.18619167804718018,0.028323888778686523,79.7
375,5339.0,7,5,host,172.27.133.85,host,172.27.133.85,JEPG,20,480p,7.0,648.7930929595271,0.0,0.25717806816101074,0.020844340324401855,0.0316767692565918,0.17526376247406006,0.02939319610595703,79.7
376,5340.0,7,5,host,172.27.133.85,host,172.27.133.85,JEPG,20,480p,7.0,644.4227623441506,0.0,0.29733753204345703,0.021178483963012695,0.024724602699279785,0.22249042987823486,0.028944015502929688,79.7
377,5342.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,20,480p,7.0,654.5572592605853,0.0,0.16761024792989096,0.014262994130452475,0.0179140567779541,0.11464071273803711,0.020792484283447266,79.7
378,5343.0,7,5,host,172.27.133.85,host,172.27.133.85,JEPG,20,480p,7.0,647.8366564738099,0.0,0.3228267431259155,0.022906064987182617,0.028408050537109375,0.20656609535217285,0.06494653224945068,79.7
379,5344.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,20,480p,7.0,636.5257288819121,0.0,0.27476489543914795,0.021010994911193848,0.02563798427581787,0.19949734210968018,0.028618574142456055,79.7
380,5345.0,7,4,host,172.27.133.85,host,172.27.133.85,JEPG,20,480p,7.0,630.9359075201127,0.0,0.2547636032104492,0.020438075065612793,0.02688157558441162,0.17535603046417236,0.03208792209625244,79.7
381,5347.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,360p,7.0,631.2012666809939,0.0,0.09283566474914551,0.007509390513102214,0.02491442362467448,0.040033419926961265,0.020378430684407547,79.7
382,5348.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,360p,7.0,360.2696677436387,0.0,0.14100539684295654,0.010716676712036133,0.033045053482055664,0.060782551765441895,0.03646111488342285,79.7
383,5350.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,360p,7.0,355.4243060437272,0.0,0.11092964808146158,0.007421573003133138,0.02185988426208496,0.06002418200174967,0.021624008814493813,79.7
384,5375.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,360p,7.0,378.0067847714568,0.0,0.011554644658015324,0.0008559043590839093,0.002564366047198956,0.005080892489506648,0.0030534817622258114,79.7
385,5400.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,360p,7.0,360.9762131235496,0.0,0.01023690517132099,0.0008310354672945463,0.0022217218692486104,0.004569594676677997,0.002614553158099835,79.7
386,5425.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,360p,7.0,364.02467375390034,0.0,0.010223938868596003,0.0008147954940795898,0.0024353999357957104,0.004653536356412447,0.002320207082308256,79.7
387,5450.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,360p,7.0,362.7320226295186,0.0,0.012793788543114295,0.0008311546765840971,0.0028432699350210335,0.00615387696486253,0.002965486966646635,79.7
388,5475.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,360p,7.0,355.43759715331754,0.0,0.012856996976412259,0.0008484491935143104,0.0024068263860849235,0.006874781388502855,0.002726940008310171,79.7
389,5500.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,360p,7.0,376.2386517070866,0.0,0.014455290941091685,0.000673358257000263,0.0026956980045025167,0.008034889514629658,0.0030513451649592464,79.7
390,5525.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,360p,7.0,363.9744339615073,0.0,0.01089324400975154,0.0005444196554330679,0.003004945241487943,0.004588457254263071,0.0027554218585674577,79.7
391,5550.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,30,480p,7.0,367.0512016771744,0.0,0.01192175425015963,0.0006678562897902268,0.0028434900137094352,0.005412147595332219,0.00299826035132775,79.7
392,5551.0,7,4,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,30,480p,7.0,643.4145633016971,0.0,0.13710474967956543,0.0095750093460083,0.03347432613372803,0.05984771251678467,0.034207701683044434,79.7
393,5552.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,30,480p,7.0,654.4652455725924,0.0,0.1741124391555786,0.009113311767578125,0.03743481636047363,0.09263396263122559,0.03493034839630127,79.7
394,5553.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,30,480p,7.0,647.7866511515874,0.0,0.13454627990722656,0.008835196495056152,0.03286099433898926,0.05935788154602051,0.033492207527160645,79.7
395,5554.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,30,480p,7.0,636.4395988486441,0.0,0.14813315868377686,0.009554743766784668,0.04307734966278076,0.06323421001434326,0.032266855239868164,79.7
396,5555.0,7,4,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,30,480p,7.0,630.9094817520818,0.0,0.14912497997283936,0.012594223022460938,0.038707852363586426,0.06187117099761963,0.03595173358917236,79.7
397,5556.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,30,480p,7.0,631.0566521519712,0.0,0.1429206132888794,0.010036230087280273,0.03768718242645264,0.06041252613067627,0.034784674644470215,79.7
398,5557.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,30,480p,7.0,631.2012666809939,0.0,0.14954006671905518,0.009293913841247559,0.04806828498840332,0.06032872200012207,0.03184914588928223,79.7
399,5558.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,30,480p,7.0,634.8146484019069,0.0,0.14396965503692627,0.009551763534545898,0.03736603260040283,0.06484901905059814,0.032202839851379395,79.7
400,5559.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,30,480p,7.0,635.3381170303286,0.0,0.14492809772491455,0.010990500450134277,0.035215139389038086,0.06173443794250488,0.036988019943237305,79.7
