n_loop,frame_id,total,up,d_role,d_ip,a_role,a_ip,encoder,fps,reso,obj_n,obj_size,obj_stable,all_delay,d_proc_delay,d_trans_delay,a_proc_delay,a_trans_delay,edge_mem_ratio
382,2644.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,30,1080p,7.0,4574.295342737177,0.0,0.22429776191711426,0.013461828231811523,0.11587333679199219,0.0586167573928833,0.036345839500427246,79.6
383,2645.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,30,1080p,7.0,4607.803789814934,0.0,0.23271024227142334,0.007935166358947754,0.13028323650360107,0.05862104892730713,0.03587079048156738,79.6
384,2646.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,30,1080p,7.0,4534.306506903011,0.0,0.22062039375305176,0.009385466575622559,0.11624622344970703,0.06181478500366211,0.03317391872406006,79.6
385,2647.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,30,1080p,7.0,4498.836460708408,0.0,0.19917058944702148,0.007854223251342773,0.09506833553314209,0.05878710746765137,0.037460923194885254,79.6
386,2648.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,30,1080p,7.0,4432.916892585744,0.0,0.2512321472167969,0.007840991020202637,0.10217440128326416,0.1044917106628418,0.03672504425048828,79.6
387,2649.0,7,4,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,30,1080p,7.0,4447.007577540652,0.0,0.24361848831176758,0.007425189018249512,0.13368427753448486,0.05848681926727295,0.044022202491760254,79.6
388,2650.0,7,3,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,30,1080p,7.0,4398.702153148862,0.0,0.22899389266967773,0.009953618049621582,0.11694419384002686,0.058734893798828125,0.04336118698120117,79.6
389,2651.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,30,1080p,7.0,4470.970996058213,0.0,0.2628289461135864,0.008684635162353516,0.12169253826141357,0.09256935119628906,0.03988242149353027,79.6
390,2652.0,7,5,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,30,1080p,7.0,4491.315857088725,0.0,0.2554640769958496,0.008497834205627441,0.13320374488830566,0.07061564922332764,0.04314684867858887,79.6
391,2653.0,7,5,host,172.27.133.85,host,172.27.133.85,JEPG,30,1080p,7.0,4381.23731898114,0.0,0.3971914052963257,0.07162082195281982,0.0954735279083252,0.19826292991638184,0.03183412551879883,79.6
392,2654.0,7,5,host,172.27.133.85,host,172.27.133.85,JEPG,30,1080p,7.0,4381.330773126932,0.0,0.34678030014038086,0.02485489845275879,0.09073328971862793,0.19775056838989258,0.03344154357910156,79.6
393,2655.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,30,1080p,7.0,4351.046280908731,0.0,0.32182157039642334,0.023388266563415527,0.09029459953308105,0.17733454704284668,0.030804157257080078,79.6
394,2656.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,30,1080p,7.0,4316.1878643315285,0.0,0.3221653699874878,0.022473812103271484,0.09178566932678223,0.17708957195281982,0.030816316604614258,79.6
395,2657.0,7,4,host,172.27.133.85,host,172.27.133.85,JEPG,30,1080p,7.0,4348.836274666911,0.0,0.4720945358276367,0.024664998054504395,0.18690359592437744,0.21813714504241943,0.04238879680633545,79.6
396,2658.0,7,3,host,172.27.133.85,host,172.27.133.85,JEPG,30,1080p,7.0,4289.283391119447,0.0,0.337921142578125,0.02787041664123535,0.10417592525482178,0.1752016544342041,0.03067314624786377,79.6
397,2659.0,7,4,host,172.27.133.85,host,172.27.133.85,JEPG,30,1080p,7.0,4314.739036328891,0.0,0.34476733207702637,0.020715832710266113,0.09241855144500732,0.1989912986755371,0.03264164924621582,79.6
398,2660.0,7,4,host,172.27.133.85,host,172.27.133.85,JEPG,30,1080p,7.0,4349.433802900037,0.0,0.3444538116455078,0.021608710289001465,0.09558522701263428,0.19683325290679932,0.030426621437072754,79.6
399,2661.0,7,4,host,172.27.133.85,host,172.27.133.85,JEPG,30,1080p,7.0,4312.661219763403,0.0,0.3205064535140991,0.02122056484222412,0.09390091896057129,0.17351770401000977,0.031867265701293945,79.6
400,2662.0,7,5,host,172.27.133.85,host,172.27.133.85,JEPG,30,1080p,7.0,4302.759550932363,0.0,0.3373340368270874,0.02272796630859375,0.10452914237976074,0.18020880222320557,0.029868125915527344,79.6
